researcher,day,month,year,mesocosm,vase,infection,experiment.day,site,no.,exp.leaf.no,current.leaf.no,exp.day.appeared,length.cm,area.cm,lesion.area,wd.lesion.area,clipped,wd.lesion.pc,lesion.presence,lesion.absence,S1.no.leaves,S2.no.leaves,S1.no.leaves.new,S2.no.leaves.new,no.leaves.new,no.leaves.lost,dehisced.senesced,broken.sheath,delta.sheath.length,day.broke,notes,shoot.no,mortality.day,stat,S1.total.length,S2.total.length,rhizome.length,ag.biomass,bg.biomass,shoot.notes
FRS,2,august,2016,26,77,N,0,LP,6,1,1,NA,19.575,7.868,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,37.8,NA,5,NA,NA,.
FRS,2,august,2016,26,77,N,0,LP,6,2,2,NA,29.476,12.316,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,37.8,NA,5,NA,NA,.
FRS,2,august,2016,26,77,N,0,LP,6,3,3,NA,5.363,2.533,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,37.8,NA,5,NA,NA,.
FRS,2,august,2016,26,78,Y,0,NB,22,1,1,NA,10.371,4.105,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.5,NA,5,NA,NA,.
FRS,2,august,2016,26,78,Y,0,NB,22,2,2,NA,26.448,10.594,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.5,NA,5,NA,NA,.
FRS,2,august,2016,26,78,Y,0,NB,22,3,3,NA,33.814,14.279,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.5,NA,5,NA,NA,.
FRS,2,august,2016,26,78,Y,0,NB,22,4,4,NA,23.454,10.756,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.5,NA,5,NA,NA,.
FRS,2,august,2016,26,79,N,0,NB,28,1,1,NA,10.37,4.381,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,35.5,NA,5,NA,NA,.
FRS,2,august,2016,26,79,N,0,NB,28,2,2,NA,21.113,8.765,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,35.5,NA,5,NA,NA,.
FRS,2,august,2016,26,79,N,0,NB,28,3,3,NA,27.193,11.625,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,35.5,NA,5,NA,NA,.
FRS,2,august,2016,26,79,N,0,NB,28,4,4,NA,3.705,NA,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,35.5,NA,5,NA,NA,.
FRS,2,august,2016,26,80,Y,0,WB,8,1,1,NA,20.684,7.554,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,stem.browning,1,NA,NA,47,NA,5,NA,NA,shoot browning at base of stem
FRS,2,august,2016,26,80,Y,0,WB,8,2,2,NA,26.323,10.696,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,stem.browning,1,NA,NA,47,NA,5,NA,NA,shoot browning at base of stem
FRS,2,august,2016,26,80,Y,0,WB,8,3,3,NA,21.632,9.264,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,stem.browning,1,NA,NA,47,NA,5,NA,NA,shoot browning at base of stem
FRS,2,august,2016,27,81,N,0,DC,23,1,1,NA,10.013,3.32,0.001,NA,N,0.03,1,0,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.7,NA,5,NA,NA,.
FRS,2,august,2016,27,81,N,0,DC,23,2,2,NA,5.937,1.869,0.009,NA,Y,0.482,1,0,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.7,NA,5,NA,NA,.
FRS,2,august,2016,27,81,N,0,DC,23,3,3,NA,4.275,1.497,0.003,NA,Y,0.2,1,0,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.7,NA,5,NA,NA,.
FRS,2,august,2016,27,82,Y,0,DC,2,1,1,NA,4.064,1.599,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,40.5,NA,5,NA,NA,.
FRS,2,august,2016,27,82,Y,0,DC,2,2,2,NA,18.944,7.899,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,40.5,NA,5,NA,NA,.
FRS,2,august,2016,27,82,Y,0,DC,2,3,3,NA,23.455,10.164,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,40.5,NA,5,NA,NA,.
FRS,2,august,2016,27,82,Y,0,DC,2,4,4,NA,11.625,5.243,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,40.5,NA,5,NA,NA,.
FRS,2,august,2016,27,83,N,0,LP,10,1,1,NA,1.84,0.642,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,21.5,NA,5,NA,NA,.
FRS,2,august,2016,27,83,N,0,LP,10,2,2,NA,15.19,5.672,0,NA,N,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,21.5,NA,5,NA,NA,.
FRS,2,august,2016,27,83,N,0,LP,10,3,3,NA,7.853,3.087,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,21.5,NA,5,NA,NA,.
FRS,2,august,2016,27,83,N,0,LP,10,4,4,NA,3.976,1.609,0,NA,Y,0,0,1,4,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,21.5,NA,5,NA,NA,.
FRS,2,august,2016,27,84,Y,0,NB,15,1,1,NA,8.2,2.594,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,25.6,NA,5,NA,NA,.
FRS,2,august,2016,27,84,Y,0,NB,15,2,2,NA,18.397,5.923,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,25.6,NA,5,NA,NA,.
FRS,2,august,2016,27,84,Y,0,NB,15,3,3,NA,13.932,4.739,0.002,NA,Y,0.042,1,0,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,25.6,NA,5,NA,NA,.
FRS,2,august,2016,27,85,N,0,WB,1,1,1,NA,23.936,10.45,0.007,NA,N,0.067,1,0,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,62.5,NA,5,NA,NA,.
FRS,2,august,2016,27,85,N,0,WB,1,2,2,NA,34.266,16.555,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,62.5,NA,5,NA,NA,.
FRS,2,august,2016,27,85,N,0,WB,1,3,3,NA,5.59,2.802,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,62.5,NA,5,NA,NA,.
FRS,2,august,2016,27,86,Y,0,LP,14,1,1,NA,11.123,3.432,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.3,NA,5,NA,NA,.
FRS,2,august,2016,27,86,Y,0,LP,14,2,2,NA,4.501,1.425,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.3,NA,5,NA,NA,.
FRS,2,august,2016,27,86,Y,0,LP,14,3,3,NA,4.701,1.602,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,20.3,NA,5,NA,NA,.
FRS,2,august,2016,27,87,N,0,NB,6,1,1,NA,13.994,5.671,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,36.2,NA,5,NA,NA,.
FRS,2,august,2016,27,87,N,0,NB,6,2,2,NA,24.643,9.869,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,36.2,NA,5,NA,NA,.
FRS,2,august,2016,27,87,N,0,NB,6,3,3,NA,27.025,11.363,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,36.2,NA,5,NA,NA,.
FRS,2,august,2016,27,88,Y,0,WB,9,1,1,NA,13.959,5.321,0,NA,N,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.1,NA,5,NA,NA,.
FRS,2,august,2016,27,88,Y,0,WB,10,2,2,NA,24.319,9.548,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.1,NA,5,NA,NA,.
FRS,2,august,2016,27,88,Y,0,WB,11,3,3,NA,9.621,3.889,0,NA,Y,0,0,1,3,0,NA,NA,NA,NA,N,NA,NA,NA,,1,NA,NA,42.1,NA,5,NA,NA,.
FRS,7,august,2016,20,1,N,5,DC,1,1,1,NA,10.02,3.132,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,1,N,5,DC,1,2,2,NA,20.62,7.009,0.574,NA,N,8.189,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,lesions.desication,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,1,N,5,DC,1,3,3,NA,18.015,6.783,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,1,N,5,DC,1,4,4,NA,5.489,2,0.039,NA,Y,1.95,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,2,Y,5,LP,33,1,1,NA,8.085,2.458,1.266,NA,N,51.505,1,0,2,NA,0,NA,NA,2,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,2,Y,5,LP,33,2,2,NA,15.162,5.082,3.689,NA,N,72.59,1,0,2,NA,0,NA,NA,2,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,2,Y,5,LP,33,3,3,NA,20.583,7.294,1.177,NA,N,16.13,1,0,2,NA,0,NA,NA,2,Y,N,NA,NA,dehisced.D5,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,2,Y,5,LP,33,4,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,2,NA,0,NA,NA,2,Y,N,NA,NA,dehisced.D4,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,3,N,5,NB,3,1,1,NA,17.007,7.574,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,3,N,5,NB,3,2,2,NA,30.162,13.802,0.261,NA,N,1.891,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,lesions.desication,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,3,N,5,NB,3,3,3,NA,35.648,16.281,0.149,NA,N,0.915,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,3,N,5,NB,3,4,4,NA,23.024,11.298,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,4,Y,5,DC,5,1,1,NA,16.443,6.32,3.386,NA,N,53.576,1,0,4,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,4,Y,5,DC,5,2,2,NA,31.253,12.261,6.025,NA,N,49.14,1,0,4,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,4,Y,5,DC,5,3,3,NA,30.412,12.979,1.706,NA,Y,13.144,1,0,4,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,4,Y,5,DC,5,4,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,4,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D4.handling,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,4,Y,5,DC,5,5,5,NA,7.94,4.42,0.072,NA,Y,1.629,1,0,4,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,5,N,5,WB,29,1,1,NA,16.118,5.292,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,5,N,5,WB,29,2,2,NA,22.355,7.55,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,5,N,5,WB,29,3,3,NA,15.282,5.707,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,6,Y,5,NB,16,1,1,NA,11.407,4.953,1.954,NA,N,39.46,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,6,Y,5,NB,16,2,2,NA,10.672,4.439,4.439,NA,Y,100,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,6,Y,5,NB,16,3,3,NA,21.883,9.659,3.875,NA,N,40.118,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,7,N,5,LP,9,1,1,NA,5.909,2.422,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,7,N,5,LP,9,2,2,NA,11.464,4.714,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,7,N,5,LP,9,3,3,NA,14.757,6.018,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,7,N,5,LP,9,4,4,NA,9.339,4.252,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,8,Y,5,WB,18,1,1,NA,15.772,6.228,1.201,NA,N,19.284,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,8,Y,5,WB,18,2,2,NA,55.61,22.279,5.355,NA,Y,24.036,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,20,8,Y,5,WB,18,3,3,NA,27.628,12.021,0.09,NA,Y,0.749,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,9,N,5,WB,22,0,1,NA,8.081,2.965,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,Y,7.271,4,new.leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,9,N,5,WB,22,1,2,NA,37.949,13.915,0.008,NA,N,0.057,1,0,4,NA,1,NA,NA,0,N,Y,7.271,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,9,N,5,WB,22,2,3,NA,29.957,12.094,0.009,NA,Y,0.074,1,0,4,NA,1,NA,NA,0,N,Y,7.271,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,9,N,5,WB,22,3,4,NA,24.011,10.085,0.021,NA,Y,0.208,1,0,4,NA,1,NA,NA,0,N,Y,7.271,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,10,Y,5,NB,23,1,1,NA,12.385,5.717,0.854,NA,N,14.938,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,10,Y,5,NB,23,2,2,NA,27.196,11.824,5.063,NA,N,42.82,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,10,Y,5,NB,23,3,3,NA,27.716,12.572,0.622,NA,Y,4.948,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,11,N,5,LP,11,1,1,NA,12.038,3.765,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,11,N,5,LP,11,2,2,NA,25.567,7.521,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,11,N,5,LP,11,3,3,NA,28.155,9.415,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,11,N,5,LP,11,4,4,NA,19.06,6.81,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,12,Y,5,WB,5,1,1,NA,26.113,10.95,1.336,NA,N,12.201,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,12,Y,5,WB,5,2,2,NA,22.65,10,6.838,NA,Y,68.38,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,13,N,5,DC,10,1,1,NA,8.371,3.762,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,13,N,5,DC,10,2,2,NA,22.977,10.408,0.424,NA,N,4.074,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,13,N,5,DC,10,3,3,NA,13.388,6.417,0.002,NA,Y,0.031,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,13,N,5,DC,10,4,4,NA,2.702,1.334,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,14,Y,5,LP,7,1,1,NA,9.24,3.503,0,NA,N,0,0,1,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,14,Y,5,LP,7,2,2,NA,18.331,7.728,4.746,NA,N,61.413,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,14,Y,5,LP,7,3,3,NA,17.692,7.279,2.347,NA,N,32.243,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,14,Y,5,LP,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D4,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,15,N,5,NB,5,1,1,NA,14.522,6.863,0.013,NA,N,0.189,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,15,N,5,NB,5,2,2,NA,30.459,14.556,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,15,N,5,NB,5,3,3,NA,32.583,15.74,0.194,NA,Y,1.233,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,15,N,5,NB,5,4,4,NA,9.659,5.052,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,16,Y,5,DC,21,1,1,NA,16.607,8.391,3.732,NA,N,44.476,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,16,Y,5,DC,21,2,2,NA,28.271,14.676,7.01,NA,N,47.765,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,16,Y,5,DC,21,3,3,NA,33.717,17.856,0.563,NA,N,3.153,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,19,16,Y,5,DC,21,4,4,NA,14.765,7.958,0.107,NA,Y,1.345,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,17,N,5,WB,3,0,1,NA,5.612,2.112,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,Y,13.207,2,new.leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,17,N,5,WB,3,1,2,NA,29.596,12.087,0,NA,Y,0,0,1,4,NA,1,NA,NA,0,N,Y,13.207,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,17,N,5,WB,3,2,3,NA,15.807,6.677,0.039,NA,Y,0.584,1,0,4,NA,1,NA,NA,0,N,Y,13.207,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,17,N,5,WB,3,3,4,NA,14.257,6.508,0.279,NA,Y,4.287,1,0,4,NA,1,NA,NA,0,Y,Y,13.207,2,senescent,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,18,Y,5,WB,16,1,1,NA,18.25,7.172,3.042,NA,Y,42.413,1,0,2,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,18,Y,5,WB,16,2,2,NA,30.981,12.702,4.475,NA,Y,35.231,1,0,2,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,18,Y,5,WB,16,3,3,NA,5.188,2.313,0.649,NA,Y,28.059,1,0,2,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D5,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,19,N,5,NB,10,1,1,NA,10.539,5.098,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,19,N,5,NB,10,2,2,NA,31.406,15.379,0.021,NA,N,0.137,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,19,N,5,NB,10,3,3,NA,16.256,8.392,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,19,N,5,NB,10,4,4,NA,16.884,8.999,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,20,Y,5,NB,1,1,1,NA,19.225,8.253,2.503,NA,N,30.328,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,20,Y,5,NB,1,2,2,NA,38.725,16.696,6.381,NA,N,38.219,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,20,Y,5,NB,1,3,3,NA,21.172,9.992,1.819,NA,Y,18.205,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,20,Y,5,NB,1,4,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,3,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D3,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,21,N,5,DC,7,1,1,NA,12.141,4.689,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,21,N,5,DC,7,2,2,NA,21.571,9.046,0.403,NA,Y,4.455,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,21,N,5,DC,7,3,3,NA,10.334,4.583,0.007,NA,Y,0.153,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,21,N,5,DC,7,4,4,NA,5.757,2.632,0.006,NA,Y,0.228,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,22,Y,5,LP,26,1,1,NA,9.746,3.089,0.008,NA,N,0.259,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,22,Y,5,LP,26,2,2,NA,7.071,2.279,1.898,NA,Y,83.282,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,22,Y,5,LP,26,3,3,NA,7.115,2.479,0.694,NA,Y,27.995,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,22,Y,5,LP,26,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D2,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,23,N,5,LP,34,1,1,NA,3.422,0.992,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,23,N,5,LP,34,2,2,NA,12.726,4.214,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,23,N,5,LP,34,3,3,NA,4.799,1.698,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,18,23,N,5,LP,34,4,4,NA,13.623,4.95,0.005,NA,Y,0.101,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
