researcher,day,month,year,time,mesocosm,vase,Temperature.C,Salinity.ppt,infection,experiment.day,site
FRS,27,august,2016,13:00,NA,NA,16.33222222,NA,DC,25,NA
FRS,27,august,2016,13:30,NA,NA,16.33222222,NA,DC,25,NA
FRS,27,august,2016,14:00,NA,NA,16.33222222,NA,DC,25,NA
FRS,27,august,2016,14:30,NA,NA,16.14111111,NA,DC,25,NA
FRS,27,august,2016,15:00,NA,NA,16.04611111,NA,DC,25,NA
FRS,27,august,2016,15:30,NA,NA,16.04611111,NA,DC,25,NA
FRS,27,august,2016,16:00,NA,NA,15.95111111,NA,DC,25,NA
FRS,27,august,2016,16:30,NA,NA,15.76,NA,DC,25,NA
FRS,27,august,2016,17:00,NA,NA,15.47277778,NA,DC,25,NA
FRS,27,august,2016,17:30,NA,NA,15.18722222,NA,DC,25,NA
FRS,27,august,2016,18:00,NA,NA,14.99611111,NA,DC,25,NA
FRS,27,august,2016,18:30,NA,NA,14.9,NA,DC,25,NA
FRS,27,august,2016,19:00,NA,NA,14.99611111,NA,DC,25,NA
FRS,27,august,2016,19:30,NA,NA,14.99611111,NA,DC,25,NA
FRS,27,august,2016,20:00,NA,NA,14.99611111,NA,DC,25,NA
FRS,27,august,2016,20:30,NA,NA,14.99611111,NA,DC,25,NA
FRS,27,august,2016,21:00,NA,NA,15.09111111,NA,DC,25,NA
FRS,27,august,2016,21:30,NA,NA,15.09111111,NA,DC,25,NA
FRS,27,august,2016,22:00,NA,NA,15.18722222,NA,DC,25,NA
FRS,27,august,2016,22:30,NA,NA,15.18722222,NA,DC,25,NA
FRS,27,august,2016,23:00,NA,NA,15.28222222,NA,DC,25,NA
FRS,27,august,2016,23:30,NA,NA,15.28222222,NA,DC,25,NA
FRS,28,august,2016,0:00,NA,NA,15.28222222,NA,DC,26,NA
FRS,28,august,2016,0:30,NA,NA,15.28222222,NA,DC,26,NA
FRS,28,august,2016,1:00,NA,NA,15.28222222,NA,DC,26,NA
FRS,28,august,2016,1:30,NA,NA,15.37777778,NA,DC,26,NA
FRS,28,august,2016,2:00,NA,NA,15.37777778,NA,DC,26,NA
FRS,28,august,2016,2:30,NA,NA,15.37777778,NA,DC,26,NA
FRS,28,august,2016,3:00,NA,NA,15.37777778,NA,DC,26,NA
FRS,28,august,2016,3:30,NA,NA,15.37777778,NA,DC,26,NA
FRS,28,august,2016,4:00,NA,NA,15.47277778,NA,DC,26,NA
FRS,28,august,2016,4:30,NA,NA,15.47277778,NA,DC,26,NA
FRS,28,august,2016,5:00,NA,NA,15.47277778,NA,DC,26,NA
FRS,28,august,2016,5:30,NA,NA,15.56888889,NA,DC,26,NA
FRS,28,august,2016,6:00,NA,NA,15.56888889,NA,DC,26,NA
FRS,28,august,2016,6:30,NA,NA,15.56888889,NA,DC,26,NA
FRS,28,august,2016,7:00,NA,NA,15.56888889,NA,DC,26,NA
FRS,28,august,2016,7:30,NA,NA,15.66388889,NA,DC,26,NA
FRS,28,august,2016,8:00,NA,NA,15.66388889,NA,DC,26,NA
FRS,28,august,2016,8:30,NA,NA,15.76,NA,DC,26,NA
FRS,28,august,2016,9:00,NA,NA,15.855,NA,DC,26,NA
FRS,28,august,2016,9:30,NA,NA,15.855,NA,DC,26,NA
FRS,28,august,2016,10:00,NA,NA,15.95111111,NA,DC,26,NA
FRS,28,august,2016,10:30,NA,NA,16.04611111,NA,DC,26,NA
FRS,28,august,2016,11:00,NA,NA,16.23722222,NA,DC,26,NA
FRS,28,august,2016,11:30,NA,NA,16.33222222,NA,DC,26,NA
FRS,28,august,2016,12:00,NA,NA,16.61777778,NA,DC,26,NA
FRS,28,august,2016,12:30,NA,NA,16.71277778,NA,DC,26,NA
FRS,28,august,2016,13:00,NA,NA,16.90277778,NA,DC,26,NA
FRS,28,august,2016,13:30,NA,NA,17.09388889,NA,DC,26,NA
FRS,28,august,2016,14:00,NA,NA,17.09388889,NA,DC,26,NA
FRS,28,august,2016,14:30,NA,NA,17.18888889,NA,DC,26,NA
FRS,28,august,2016,15:00,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,15:30,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,16:00,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,16:30,NA,NA,17.37888889,NA,DC,26,NA
FRS,28,august,2016,17:00,NA,NA,17.37888889,NA,DC,26,NA
FRS,28,august,2016,17:30,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,18:00,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,18:30,NA,NA,17.28388889,NA,DC,26,NA
FRS,28,august,2016,19:00,NA,NA,17.37888889,NA,DC,26,NA
FRS,28,august,2016,19:30,NA,NA,17.37888889,NA,DC,26,NA
FRS,28,august,2016,20:00,NA,NA,17.475,NA,DC,26,NA
FRS,28,august,2016,20:30,NA,NA,17.475,NA,DC,26,NA
FRS,28,august,2016,21:00,NA,NA,17.475,NA,DC,26,NA
FRS,28,august,2016,21:30,NA,NA,17.18888889,NA,DC,26,NA
FRS,28,august,2016,22:00,NA,NA,17.09388889,NA,DC,26,NA
FRS,28,august,2016,22:30,NA,NA,17.09388889,NA,DC,26,NA
FRS,28,august,2016,23:00,NA,NA,17.09388889,NA,DC,26,NA
FRS,28,august,2016,23:30,NA,NA,17.09388889,NA,DC,26,NA
FRS,29,august,2016,0:00,NA,NA,17.09388889,NA,DC,27,NA
FRS,29,august,2016,0:30,NA,NA,17.18888889,NA,DC,27,NA
FRS,29,august,2016,1:00,NA,NA,17.18888889,NA,DC,27,NA
FRS,29,august,2016,1:30,NA,NA,17.18888889,NA,DC,27,NA
FRS,29,august,2016,2:00,NA,NA,17.18888889,NA,DC,27,NA
FRS,29,august,2016,2:30,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,3:00,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,3:30,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,4:00,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,4:30,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,5:00,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,5:30,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,6:00,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,6:30,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,7:00,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,7:30,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,8:00,NA,NA,16.33222222,NA,DC,27,NA
FRS,29,august,2016,8:30,NA,NA,15.855,NA,DC,27,NA
FRS,29,august,2016,9:00,NA,NA,15.18722222,NA,DC,27,NA
FRS,29,august,2016,9:30,NA,NA,14.51722222,NA,DC,27,NA
FRS,29,august,2016,10:00,NA,NA,14.42111111,NA,DC,27,NA
FRS,29,august,2016,10:30,NA,NA,14.51722222,NA,DC,27,NA
FRS,29,august,2016,11:00,NA,NA,14.70888889,NA,DC,27,NA
FRS,29,august,2016,11:30,NA,NA,14.9,NA,DC,27,NA
FRS,29,august,2016,12:00,NA,NA,15.09111111,NA,DC,27,NA
FRS,29,august,2016,12:30,NA,NA,15.28222222,NA,DC,27,NA
FRS,29,august,2016,13:00,NA,NA,15.56888889,NA,DC,27,NA
FRS,29,august,2016,13:30,NA,NA,15.76,NA,DC,27,NA
FRS,29,august,2016,14:00,NA,NA,15.95111111,NA,DC,27,NA
FRS,29,august,2016,14:30,NA,NA,16.23722222,NA,DC,27,NA
FRS,29,august,2016,15:00,NA,NA,16.52277778,NA,DC,27,NA
FRS,29,august,2016,15:30,NA,NA,16.71277778,NA,DC,27,NA
FRS,29,august,2016,16:00,NA,NA,16.90277778,NA,DC,27,NA
FRS,29,august,2016,16:30,NA,NA,17.09388889,NA,DC,27,NA
FRS,29,august,2016,17:00,NA,NA,17.28388889,NA,DC,27,NA
FRS,29,august,2016,17:30,NA,NA,17.37888889,NA,DC,27,NA
FRS,29,august,2016,18:00,NA,NA,17.475,NA,DC,27,NA
FRS,29,august,2016,18:30,NA,NA,17.57,NA,DC,27,NA
FRS,29,august,2016,19:00,NA,NA,17.665,NA,DC,27,NA
FRS,29,august,2016,19:30,NA,NA,17.665,NA,DC,27,NA
FRS,29,august,2016,20:00,NA,NA,17.76,NA,DC,27,NA
FRS,29,august,2016,20:30,NA,NA,17.855,NA,DC,27,NA
FRS,29,august,2016,21:00,NA,NA,17.855,NA,DC,27,NA
FRS,29,august,2016,21:30,NA,NA,17.855,NA,DC,27,NA
FRS,29,august,2016,22:00,NA,NA,17.95,NA,DC,27,NA
FRS,29,august,2016,22:30,NA,NA,17.95,NA,DC,27,NA
FRS,29,august,2016,23:00,NA,NA,17.95,NA,DC,27,NA
FRS,29,august,2016,23:30,NA,NA,17.855,NA,DC,27,NA
FRS,30,august,2016,0:00,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,0:30,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,1:00,NA,NA,17.76,NA,DC,28,NA
FRS,30,august,2016,1:30,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,2:00,NA,NA,17.76,NA,DC,28,NA
FRS,30,august,2016,2:30,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,3:00,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,3:30,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,4:00,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,4:30,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,5:00,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,5:30,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,6:00,NA,NA,18.045,NA,DC,28,NA
FRS,30,august,2016,6:30,NA,NA,18.045,NA,DC,28,NA
FRS,30,august,2016,7:00,NA,NA,18.045,NA,DC,28,NA
FRS,30,august,2016,7:30,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,8:00,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,8:30,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,9:00,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,9:30,NA,NA,17.95,NA,DC,28,NA
FRS,30,august,2016,10:00,NA,NA,17.855,NA,DC,28,NA
FRS,30,august,2016,10:30,NA,NA,17.76,NA,DC,28,NA
FRS,30,august,2016,11:00,NA,NA,17.76,NA,DC,28,NA
FRS,30,august,2016,11:30,NA,NA,17.76,NA,DC,28,NA
FRS,30,august,2016,12:00,NA,NA,16.71277778,NA,DC,28,NA
FRS,30,august,2016,12:30,NA,NA,16.23722222,NA,DC,28,NA
FRS,30,august,2016,13:00,NA,NA,16.14111111,NA,DC,28,NA
FRS,30,august,2016,13:30,NA,NA,16.23722222,NA,DC,28,NA
FRS,30,august,2016,14:00,NA,NA,16.42722222,NA,DC,28,NA
FRS,30,august,2016,14:30,NA,NA,16.52277778,NA,DC,28,NA
FRS,30,august,2016,15:00,NA,NA,16.61777778,NA,DC,28,NA
FRS,30,august,2016,15:30,NA,NA,16.80777778,NA,DC,28,NA
FRS,30,august,2016,16:00,NA,NA,16.80777778,NA,DC,28,NA
FRS,30,august,2016,16:30,NA,NA,16.52277778,NA,DC,28,NA
FRS,30,august,2016,17:00,NA,NA,15.95111111,NA,DC,28,NA
FRS,30,august,2016,17:30,NA,NA,15.37777778,NA,DC,28,NA
FRS,30,august,2016,18:00,NA,NA,14.70888889,NA,DC,28,NA
FRS,30,august,2016,18:30,NA,NA,14.42111111,NA,DC,28,NA
FRS,30,august,2016,19:00,NA,NA,14.23,NA,DC,28,NA
FRS,30,august,2016,19:30,NA,NA,13.84611111,NA,DC,28,NA
FRS,30,august,2016,20:00,NA,NA,13.55777778,NA,DC,28,NA
FRS,30,august,2016,20:30,NA,NA,13.46111111,NA,DC,28,NA
FRS,30,august,2016,21:00,NA,NA,13.365,NA,DC,28,NA
FRS,30,august,2016,21:30,NA,NA,13.26888889,NA,DC,28,NA
FRS,30,august,2016,22:00,NA,NA,13.26888889,NA,DC,28,NA
FRS,30,august,2016,22:30,NA,NA,13.46111111,NA,DC,28,NA
FRS,30,august,2016,23:00,NA,NA,13.65388889,NA,DC,28,NA
FRS,30,august,2016,23:30,NA,NA,13.75,NA,DC,28,NA
FRS,30,august,2016,12:00,20,1,18.4,32.02,N,28,DC
FRS,30,august,2016,12:00,20,3,18.3,30.77,N,28,NB
FRS,30,august,2016,12:00,20,5,17.8,31.25,N,28,WB
FRS,30,august,2016,12:00,20,7,18.2,31.46,N,28,LP
FRS,30,august,2016,12:00,19,9,17.7,30.98,N,28,WB
FRS,30,august,2016,12:00,19,11,17.2,31.32,N,28,LP
FRS,30,august,2016,12:00,19,13,17.9,31.15,N,28,DC
FRS,30,august,2016,12:00,19,15,17.4,31.95,N,28,NB
FRS,30,august,2016,12:00,18,17,17.7,30.81,N,28,WB
FRS,30,august,2016,12:00,18,19,17.7,31.05,N,28,NB
FRS,30,august,2016,12:00,18,21,17.6,30.26,N,28,DC
FRS,30,august,2016,12:00,18,23,17.4,32.36,N,28,LP
FRS,30,august,2016,12:00,17,25,17,31.8,N,28,LP
FRS,30,august,2016,12:00,17,27,17.5,31.53,N,28,DC
FRS,30,august,2016,12:00,17,29,17.5,30.76,N,28,WB
FRS,30,august,2016,12:00,17,31,17.6,31.81,N,28,NB
FRS,30,august,2016,12:00,16,33,17.4,30.43,N,28,DC
FRS,30,august,2016,12:00,16,35,17.3,31.02,N,28,NB
FRS,30,august,2016,12:00,16,37,17.6,31.12,N,28,WB
FRS,30,august,2016,12:00,16,39,17.2,32.23,N,28,LP
FRS,30,august,2016,12:00,15,41,17.4,31.72,N,28,LP
FRS,30,august,2016,12:00,15,43,17.4,32.26,N,28,DC
FRS,30,august,2016,12:00,15,45,17.3,30.87,N,28,NB
FRS,30,august,2016,12:00,15,47,18,30.77,N,28,WB
FRS,30,august,2016,12:00,23,49,17.6,31.9,N,28,LP
FRS,30,august,2016,12:00,23,51,17.9,31.63,N,28,NB
FRS,30,august,2016,12:00,23,53,17.5,31.97,N,28,WB
FRS,30,august,2016,12:00,23,55,17.3,32.42,N,28,DC
FRS,30,august,2016,12:00,24,57,17.3,33.21,N,28,LP
FRS,30,august,2016,12:00,24,59,18.1,32.08,N,28,WB
FRS,30,august,2016,12:00,24,61,17.4,31.54,N,28,DC
FRS,30,august,2016,12:00,24,63,17.3,33.55,N,28,NB
FRS,30,august,2016,12:00,25,65,18.3,31.28,N,28,DC
FRS,30,august,2016,12:00,25,67,17.8,32.09,N,28,LP
FRS,30,august,2016,12:00,25,69,17.5,31.21,N,28,NB
FRS,30,august,2016,12:00,25,71,17.5,32.02,N,28,WB
FRS,30,august,2016,12:00,26,73,17.5,31.81,N,28,DC
FRS,30,august,2016,12:00,26,75,17.4,32.66,N,28,WB
FRS,30,august,2016,12:00,26,77,17.1,31.92,N,28,LP
FRS,30,august,2016,12:00,26,79,17.6,31.52,N,28,NB
FRS,30,august,2016,12:00,27,81,18,32.1,N,28,DC
FRS,30,august,2016,12:00,27,83,18.3,31.63,N,28,LP
FRS,30,august,2016,12:00,27,85,17.9,32.04,N,28,WB
FRS,30,august,2016,12:00,27,87,18,31.51,N,28,NB
FRS,30,august,2016,12:00,28,89,17.6,31.21,N,28,WB
FRS,30,august,2016,12:00,28,93,17.3,31.63,N,28,LP
FRS,30,august,2016,12:00,28,95,17.6,31.08,N,28,NB
FRS,30,august,2016,12:00,20,2,17.4,31.2,Y,28,LP
FRS,30,august,2016,12:00,20,4,17.6,30.96,Y,28,DC
FRS,30,august,2016,12:00,20,6,17.7,30.37,Y,28,NB
FRS,30,august,2016,12:00,20,8,17.6,31.47,Y,28,WB
FRS,30,august,2016,12:00,19,10,16.9,32.84,Y,28,NB
FRS,30,august,2016,12:00,19,12,17,32.12,Y,28,WB
FRS,30,august,2016,12:00,19,14,17.4,30.33,Y,28,LP
FRS,30,august,2016,12:00,19,16,17.2,32.58,Y,28,DC
FRS,30,august,2016,12:00,18,18,17.3,30.97,Y,28,WB
FRS,30,august,2016,12:00,18,20,16.9,31.19,Y,28,NB
FRS,30,august,2016,12:00,18,22,17,31.98,Y,28,LP
FRS,30,august,2016,12:00,18,24,17.3,30.96,Y,28,DC
FRS,30,august,2016,12:00,17,26,16.9,31.75,Y,28,LP
FRS,30,august,2016,12:00,17,28,16.9,31.75,Y,28,WB
FRS,30,august,2016,12:00,17,30,16.9,30.67,Y,28,DC
FRS,30,august,2016,12:00,17,32,17.1,31.61,Y,28,NB
FRS,30,august,2016,12:00,16,34,16.9,31.55,Y,28,DC
FRS,30,august,2016,12:00,16,36,17,32.19,Y,28,LP
FRS,30,august,2016,12:00,16,38,17.2,31.29,Y,28,WB
FRS,30,august,2016,12:00,16,40,17.1,30.46,Y,28,NB
FRS,30,august,2016,12:00,15,42,16.8,32.27,Y,28,NB
FRS,30,august,2016,12:00,15,44,17.3,30.83,Y,28,WB
FRS,30,august,2016,12:00,15,46,16.9,31.97,Y,28,LP
FRS,30,august,2016,12:00,15,48,17.3,31.21,Y,28,DC
FRS,30,august,2016,12:00,23,50,17.2,32.16,Y,28,LP
FRS,30,august,2016,12:00,23,52,17.2,32.03,Y,28,NB
FRS,30,august,2016,12:00,23,54,16.9,30.67,Y,28,WB
FRS,30,august,2016,12:00,23,56,17.2,31.54,Y,28,DC
FRS,30,august,2016,12:00,24,58,16.8,33.97,Y,28,NB
FRS,30,august,2016,12:00,24,60,16.9,31.9,Y,28,LP
FRS,30,august,2016,12:00,24,62,16.9,32.84,Y,28,WB
FRS,30,august,2016,12:00,24,64,17.2,32.05,Y,28,DC
FRS,30,august,2016,12:00,25,66,17.1,31.75,Y,28,WB
FRS,30,august,2016,12:00,25,68,17.1,31.58,Y,28,NB
FRS,30,august,2016,12:00,25,70,17.3,31.67,Y,28,DC
FRS,30,august,2016,12:00,25,72,17,31.61,Y,28,LP
FRS,30,august,2016,12:00,26,74,16.9,33.25,Y,28,DC
FRS,30,august,2016,12:00,26,76,16.7,32.71,Y,28,LP
FRS,30,august,2016,12:00,26,78,17,32.31,Y,28,NB
FRS,30,august,2016,12:00,26,80,16.8,32.01,Y,28,WB
FRS,30,august,2016,12:00,27,82,17.8,32.21,Y,28,DC
FRS,30,august,2016,12:00,27,84,17.6,31.63,Y,28,NB
FRS,30,august,2016,12:00,27,86,17.5,31.06,Y,28,LP
FRS,30,august,2016,12:00,27,88,17.4,32.38,Y,28,WB
FRS,30,august,2016,12:00,28,90,16.9,32.14,Y,28,WB
FRS,30,august,2016,12:00,28,94,17.1,31.65,Y,28,LP
FRS,30,august,2016,12:00,28,96,17.1,31.22,Y,28,NB
